Order Date,Category,Sub-Category,Region,Sales,Profit,Quantity,Year,Month
2017-12-11,Technology,Accessories,East,39.98,13.5932,2,2017,12
2014-09-21,Technology,Phones,West,246.384,27.7182,2,2014,9
2014-09-21,Technology,Copiers,West,1799.97,701.9883,3,2014,9
2014-06-07,Office Supplies,Binders,Central,12.462,-20.5623,3,2014,6
2017-06-30,Office Supplies,Binders,West,75.792,25.5798,3,2017,6
2017-10-17,Office Supplies,Storage,East,49.96,9.4924,2,2017,10
2017-10-17,Office Supplies,Paper,East,12.96,6.2208,2,2017,10
2015-10-31,Office Supplies,Supplies,Central,70.12,21.036,4,2015,10
2016-09-08,Office Supplies,Storage,Central,35.952,3.5952,3,2016,9
2016-09-08,Furniture,Bookcases,Central,2396.2656,-317.1528,4,2016,9
2016-09-08,Office Supplies,Storage,Central,131.136,-32.784,4,2016,9
2016-09-08,Technology,Accessories,Central,57.584,0.7198,2,2016,9
2014-12-24,Office Supplies,Paper,South,9.568,3.4684,2,2014,12
2014-04-16,Office Supplies,Art,South,39.072,9.768,6,2014,4
2017-12-24,Office Supplies,Appliances,East,35.91,9.6957,3,2017,12
2017-12-08,Technology,Accessories,West,179.95,37.7895,5,2017,12
2017-12-08,Technology,Copiers,West,1199.976,434.9913,3,2017,12
2017-12-08,Office Supplies,Paper,West,27.15,13.3035,5,2017,12
2017-12-08,Furniture,Tables,West,1004.024,-112.9527,7,2017,12
2017-12-08,Office Supplies,Paper,West,9.68,4.6464,1,2017,12
2017-12-08,Office Supplies,Labels,West,28.35,13.608,9,2017,12
2017-12-08,Office Supplies,Paper,West,55.98,27.4302,1,2017,12
2017-12-08,Furniture,Bookcases,West,1336.829,31.4548,13,2017,12
2017-12-08,Furniture,Chairs,West,113.568,-18.4548,2,2017,12
2017-11-03,Office Supplies,Paper,West,139.86,65.7342,7,2017,11
2017-11-03,Furniture,Chairs,West,307.136,26.8744,4,2017,11
2017-06-24,Office Supplies,Art,West,95.92,25.8984,8,2017,6
2016-04-14,Furniture,Chairs,West,383.8,38.38,5,2016,4
2017-11-06,Office Supplies,Paper,South,5.78,2.8322,1,2017,11
2017-03-04,Office Supplies,Art,West,9.32,2.7028,4,2017,3
2017-03-04,Office Supplies,Envelopes,West,15.25,7.015,1,2017,3
2014-06-22,Technology,Accessories,West,196.752,56.5662,6,2014,6
2017-10-19,Furniture,Furnishings,East,56.56,14.7056,4,2017,10
2017-10-19,Office Supplies,Storage,East,32.7,8.502,3,2017,10
2017-08-21,Furniture,Chairs,South,866.4,225.264,4,2017,8
2017-11-23,Furniture,Furnishings,Central,28.4,11.076,2,2017,11
2017-11-23,Office Supplies,Binders,Central,287.92,138.2016,8,2017,11
2014-09-12,Technology,Machines,East,69.99,30.0957,1,2014,9
2017-10-01,Office Supplies,Art,Central,6.672,0.5004,6,2017,10
2016-04-15,Office Supplies,Binders,South,189.588,-145.3508,2,2016,4
2016-04-15,Technology,Accessories,South,408.744,76.6395,7,2016,4
2016-04-15,Technology,Accessories,South,291.96,54.7425,5,2016,4
2016-04-15,Office Supplies,Storage,South,4.768,-0.7748,2,2016,4
2016-06-06,Office Supplies,Storage,East,714.3,207.147,5,2016,6
2014-12-19,Office Supplies,Binders,South,4.812,-3.6892,2,2014,12
2014-12-19,Technology,Accessories,South,247.8,-18.585,5,2014,12
2016-06-12,Technology,Machines,Central,1007.979,43.1991,3,2016,6
2016-06-12,Office Supplies,Paper,Central,313.488,113.6394,7,2016,6
2017-09-15,Office Supplies,Paper,Central,31.872,11.5536,8,2017,9
2017-01-20,Furniture,Chairs,East,207.846,2.3094,3,2017,1
2016-09-05,Furniture,Furnishings,Central,12.22,3.666,1,2016,9
2016-09-05,Office Supplies,Storage,Central,194.94,23.3928,3,2016,9
2016-09-05,Office Supplies,Storage,Central,70.95,20.5755,3,2016,9
2016-09-05,Office Supplies,Paper,Central,91.36,42.0256,4,2016,9
2016-09-05,Furniture,Chairs,Central,242.94,29.1528,3,2016,9
2016-09-05,Office Supplies,Labels,Central,22.05,10.584,7,2016,9
2017-03-20,Furniture,Furnishings,Central,2.91,1.3677,1,2017,3
2016-04-01,Office Supplies,Art,East,59.52,15.4752,3,2016,4
2016-04-01,Office Supplies,Storage,East,161.94,9.7164,3,2016,4
2016-04-01,Office Supplies,Art,East,263.88,71.2476,6,2016,4
2016-04-01,Office Supplies,Art,East,30.48,7.9248,3,2016,4
2016-04-01,Office Supplies,Art,East,9.84,2.8536,3,2016,4
2016-04-01,Technology,Phones,East,35.12,9.1312,4,2016,4
2017-10-20,Furniture,Tables,East,284.364,-75.8304,2,2017,10
2017-10-20,Office Supplies,Storage,East,665.408,66.5408,2,2017,10
2016-12-13,Technology,Accessories,Central,63.88,24.9132,4,2016,12
2014-02-12,Furniture,Chairs,West,129.568,-24.294,2,2014,2
2016-09-26,Furniture,Chairs,Central,747.558,-96.1146,3,2016,9
2016-09-26,Office Supplies,Envelopes,Central,8.928,3.348,2,2016,9
2015-12-15,Office Supplies,Appliances,West,103.92,36.372,4,2015,12
2015-12-15,Technology,Accessories,West,899.91,377.9622,9,2015,12
2015-12-15,Office Supplies,Binders,West,51.312,18.6006,3,2015,12
2016-04-22,Furniture,Furnishings,West,23.56,7.068,5,2016,4
2016-04-22,Furniture,Tables,West,1272.63,-814.4832,6,2016,4
2016-04-22,Office Supplies,Binders,West,28.485,-20.889,5,2016,4
2016-04-22,Office Supplies,Supplies,West,185.376,-34.758,2,2016,4
2016-04-22,Office Supplies,Appliances,West,78.272,5.8704,2,2016,4
2015-01-17,Furniture,Furnishings,Central,254.744,-312.0614,7,2015,1
2017-03-31,Furniture,Bookcases,Central,205.3328,-36.2352,2,2017,3
2016-12-16,Office Supplies,Binders,Central,4.788,-7.9002,3,2016,12
2015-12-20,Office Supplies,Paper,East,55.48,26.6304,1,2015,12
2014-11-09,Office Supplies,Storage,West,340.92,3.4092,3,2014,11
2014-11-09,Furniture,Bookcases,West,222.666,10.4784,2,2014,11
2014-11-09,Technology,Phones,West,703.968,87.996,4,2014,11
2014-11-09,Office Supplies,Storage,West,92.52,24.9804,6,2014,11
2014-11-09,Office Supplies,Paper,West,62.65,28.819,7,2014,11
2014-11-09,Office Supplies,Paper,West,94.85,45.528,5,2014,11
2016-07-12,Technology,Phones,West,95.76,7.182,6,2016,7
2016-10-27,Furniture,Furnishings,East,40.2,19.296,3,2016,10
2016-06-26,Office Supplies,Art,East,14.7,6.615,5,2016,6
2016-06-26,Office Supplies,Storage,East,704.25,84.51,5,2016,6
2014-10-06,Technology,Accessories,West,9.09,1.9089,3,2014,10
2014-07-22,Office Supplies,Art,East,5.96,1.6688,2,2014,7
2014-07-22,Technology,Accessories,East,159.98,57.5928,2,2014,7
2017-06-10,Office Supplies,Labels,West,29.6,14.8,2,2017,6
2017-06-10,Furniture,Bookcases,West,514.165,-30.245,5,2017,6
2017-06-10,Technology,Phones,West,279.96,17.4975,5,2017,6
2014-10-29,Technology,Phones,Central,2735.952,341.994,6,2014,10
2014-06-09,Technology,Phones,Central,7.992,0.5994,1,2014,6
2014-06-09,Technology,Accessories,Central,63.984,10.3974,2,2014,6
2014-06-09,Office Supplies,Art,Central,70.368,6.1572,2,2014,6
2014-09-14,Office Supplies,Storage,East,449.15,8.983,5,2014,9
2014-09-14,Office Supplies,Envelopes,East,11.07,5.0922,3,2014,9
2016-05-09,Technology,Accessories,West,93.98,13.1572,2,2016,5
2016-03-18,Furniture,Tables,South,189.882,-94.941,3,2016,3
2015-12-27,Office Supplies,Envelopes,South,105.42,51.6558,2,2015,12
2016-07-25,Office Supplies,Binders,West,119.616,40.3704,8,2016,7
2016-07-25,Furniture,Furnishings,West,255.76,81.8432,4,2016,7
2016-07-25,Furniture,Chairs,West,241.568,18.1176,2,2016,7
2016-07-25,Furniture,Furnishings,West,69.3,22.869,9,2016,7
2016-05-30,Office Supplies,Binders,West,22.62,-15.08,2,2016,5
2016-05-30,Office Supplies,Binders,West,14.952,-11.9616,2,2016,5
2016-05-30,Furniture,Chairs,West,801.568,50.098,2,2016,5
2016-05-30,Office Supplies,Binders,West,2.376,-1.9008,3,2016,5
2016-05-30,Office Supplies,Paper,West,32.792,11.8871,1,2016,5
2017-11-12,Office Supplies,Binders,East,15.92,5.373,5,2017,11
2015-03-16,Office Supplies,Art,South,2.74,0.7398,1,2015,3
2015-03-16,Office Supplies,Art,South,8.34,2.1684,3,2015,3
2015-03-16,Office Supplies,Storage,South,46.74,11.685,3,2015,3
2015-03-16,Office Supplies,Binders,South,6354.95,3177.475,5,2015,3
2017-11-26,Furniture,Furnishings,Central,126.3,40.416,3,2017,11
2017-11-26,Technology,Accessories,Central,38.04,12.1728,2,2017,11
2016-10-20,Office Supplies,Art,East,7.152,0.7152,3,2016,10
2017-12-21,Office Supplies,Art,West,6.63,1.7901,3,2017,12
2017-12-21,Office Supplies,Art,West,5.88,1.7052,2,2017,12
2017-01-22,Technology,Copiers,West,2999.95,1379.977,5,2017,1
2017-01-22,Office Supplies,Storage,West,51.45,13.8915,3,2017,1
2017-01-22,Office Supplies,Paper,West,11.96,5.382,2,2017,1
2017-01-22,Office Supplies,Storage,West,1126.02,56.301,3,2017,1
2015-03-22,Technology,Accessories,Central,18.392,5.2877,1,2015,3
2015-03-22,Office Supplies,Storage,Central,129.568,-25.9136,2,2015,3
2015-03-22,Office Supplies,Binders,Central,14.112,-21.168,9,2015,3
2017-01-23,Furniture,Tables,Central,210.98,21.098,2,2017,1
2016-05-21,Technology,Phones,West,55.176,-12.4146,3,2016,5
2016-05-21,Technology,Accessories,West,66.26,27.1666,2,2016,5
2015-12-26,Office Supplies,Fasteners,East,22.2,10.434,5,2015,12
2017-10-21,Furniture,Chairs,South,683.952,42.747,3,2017,10
2017-10-21,Furniture,Furnishings,South,45.696,5.1408,3,2017,10
2015-09-03,Office Supplies,Storage,East,36.336,-7.2672,3,2015,9
2015-09-03,Office Supplies,Supplies,East,666.248,-149.9058,1,2015,9
2015-09-03,Office Supplies,Envelopes,East,52.512,19.692,6,2015,9
2015-11-07,Furniture,Chairs,West,190.72,11.92,1,2015,11
2017-09-07,Furniture,Furnishings,West,47.94,2.397,3,2017,9
2016-05-29,Technology,Phones,South,979.95,274.386,5,2016,5
2016-05-29,Office Supplies,Binders,South,22.75,11.375,5,2016,5
2016-07-10,Office Supplies,Storage,West,16.768,1.4672,2,2016,7
2017-09-03,Office Supplies,Binders,Central,42.616,-68.1856,7,2017,9
2015-12-03,Office Supplies,Binders,East,10.752,3.36,4,2015,12
2015-12-07,Office Supplies,Appliances,South,152.94,41.2938,3,2015,12
2015-12-07,Furniture,Chairs,South,283.92,70.98,4,2015,12
2014-02-01,Technology,Accessories,Central,468.9,206.316,6,2014,2
2016-07-14,Technology,Phones,West,380.864,38.0864,8,2016,7
2015-12-18,Office Supplies,Storage,East,646.776,-145.5246,9,2015,12
2014-05-11,Technology,Accessories,Central,58.112,7.264,2,2014,5
2014-05-11,Technology,Phones,Central,100.792,6.2995,1,2014,5
2014-05-11,Furniture,Furnishings,Central,66.112,-84.2928,4,2014,5
2017-11-19,Office Supplies,Binders,East,41.28,13.932,6,2017,11
2017-11-19,Office Supplies,Paper,East,13.36,6.4128,2,2017,11
2015-11-15,Office Supplies,Storage,Central,250.272,15.642,9,2015,11
2015-11-15,Office Supplies,Binders,Central,11.364,-17.046,3,2015,11
2015-11-15,Office Supplies,Supplies,Central,8.72,-1.744,5,2015,11
2016-04-15,Furniture,Chairs,West,1121.568,0.0,2,2016,4
2017-09-11,Furniture,Furnishings,South,34.504,6.0382,1,2017,9
2017-11-24,Office Supplies,Fasteners,Central,10.824,2.5707,3,2017,11
2017-06-29,Office Supplies,Storage,West,1295.78,310.9872,2,2017,6
2014-03-03,Office Supplies,Art,South,19.456,3.4048,4,2014,3
2016-06-10,Office Supplies,Labels,West,20.7,9.936,2,2016,6
2016-06-10,Furniture,Tables,West,1335.68,-217.048,4,2016,6
2016-06-10,Office Supplies,Paper,West,32.4,15.552,5,2016,6
2017-11-20,Furniture,Furnishings,West,42.6,16.614,3,2017,11
2017-11-20,Office Supplies,Binders,West,84.056,27.3182,7,2017,11
2014-09-14,Office Supplies,Appliances,South,13.0,1.3,5,2014,9
2014-09-14,Furniture,Furnishings,South,13.128,3.7743,3,2014,9
2015-12-07,Office Supplies,Fasteners,West,3.96,0.0,2,2015,12
2015-12-07,Office Supplies,Labels,West,2.61,1.2006,1,2015,12
2017-12-07,Technology,Phones,West,374.376,46.797,3,2017,12
2017-10-01,Office Supplies,Paper,West,91.84,45.0016,8,2017,10
2017-10-01,Office Supplies,Binders,West,81.088,27.3672,7,2017,10
2017-10-01,Office Supplies,Paper,West,19.44,9.3312,3,2017,10
2017-10-01,Furniture,Chairs,West,451.152,0.0,3,2017,10
2017-12-28,Office Supplies,Labels,East,72.45,34.776,7,2017,12
2017-12-28,Office Supplies,Fasteners,East,13.96,6.4216,4,2017,12
2017-12-28,Office Supplies,Binders,East,33.264,11.2266,7,2017,12
2017-12-28,Technology,Phones,East,14.85,4.0095,3,2017,12
2016-11-03,Office Supplies,Art,West,8.82,2.3814,3,2016,11
2015-09-18,Office Supplies,Paper,West,160.72,78.7528,14,2015,9
2015-09-18,Office Supplies,Paper,West,19.92,9.7608,4,2015,9
2015-09-18,Office Supplies,Supplies,West,7.3,2.19,2,2015,9
2017-07-20,Office Supplies,Storage,Central,69.712,8.714,2,2017,7
2017-07-20,Furniture,Furnishings,Central,8.792,-5.7148,1,2017,7
2015-09-10,Office Supplies,Supplies,West,51.52,1.5456,4,2015,9
2017-12-01,Technology,Phones,West,470.376,52.9173,3,2017,12
2017-12-01,Technology,Phones,West,105.584,9.2386,2,2017,12
2017-12-01,Office Supplies,Appliances,West,31.152,3.5046,3,2017,12
2017-12-01,Office Supplies,Binders,West,6.783,-4.7481,7,2017,12
2017-12-01,Technology,Phones,West,406.368,30.4776,4,2017,12
2015-07-03,Furniture,Chairs,South,70.98,4.9686,1,2015,7
2015-07-03,Office Supplies,Labels,South,294.93,144.5157,3,2015,7
2016-03-20,Technology,Phones,West,84.784,-20.1362,2,2016,3
2016-03-20,Office Supplies,Paper,West,20.736,7.2576,4,2016,3
2016-03-20,Office Supplies,Binders,West,16.821,-12.8961,3,2016,3
2016-03-20,Office Supplies,Paper,West,10.368,3.6288,2,2016,3
2014-01-09,Office Supplies,Art,Central,9.344,1.168,2,2014,1
2014-01-09,Technology,Accessories,Central,31.2,9.75,3,2014,1
2014-08-08,Office Supplies,Appliances,West,76.12,22.0748,2,2014,8
2014-08-08,Technology,Copiers,West,1199.976,434.9913,3,2014,8
2014-08-08,Technology,Phones,West,445.96,55.745,5,2014,8
2014-08-08,Furniture,Furnishings,West,327.76,91.7728,8,2014,8
2016-07-14,Office Supplies,Supplies,East,11.632,1.0178,2,2016,7
2016-07-16,Technology,Phones,East,143.982,-28.7964,3,2016,7
2016-07-16,Technology,Phones,East,494.376,-115.3544,4,2016,7
2016-07-16,Office Supplies,Supplies,East,5.84,0.73,2,2016,7
2014-03-15,Office Supplies,Storage,South,142.776,17.847,1,2014,3
2014-03-15,Furniture,Furnishings,South,45.696,5.1408,3,2014,3
2014-03-15,Office Supplies,Binders,South,7.218,-5.5338,3,2014,3
2014-03-15,Office Supplies,Binders,South,43.188,-31.6712,4,2014,3
2014-03-15,Office Supplies,Paper,South,131.904,47.8152,3,2014,3
2014-05-23,Office Supplies,Binders,East,3.282,-2.6256,2,2014,5
2014-05-23,Office Supplies,Art,East,21.168,2.3814,9,2014,5
2014-05-23,Technology,Phones,East,55.188,-10.1178,2,2014,5
2016-04-28,Technology,Phones,Central,369.576,41.5773,3,2016,4
2016-04-28,Office Supplies,Labels,Central,15.712,5.6956,4,2016,4
2016-09-11,Office Supplies,Paper,East,8.448,2.64,2,2016,9
2016-09-11,Technology,Phones,East,728.946,-157.9383,9,2016,9
2017-11-14,Technology,Phones,East,119.94,15.992,10,2017,11
2017-11-14,Office Supplies,Binders,East,3.648,-2.7968,2,2017,11
2017-08-18,Furniture,Furnishings,East,40.48,15.7872,2,2017,8
2017-08-18,Furniture,Furnishings,East,9.94,3.0814,2,2017,8
2017-08-18,Office Supplies,Binders,East,107.424,33.57,9,2017,8
2017-08-18,Technology,Phones,East,37.91,10.9939,1,2017,8
2017-08-18,Furniture,Furnishings,East,88.02,27.2862,3,2017,8
2014-12-26,Office Supplies,Binders,Central,8.69,-14.773,5,2014,12
2015-11-29,Furniture,Chairs,Central,301.96,87.5684,2,2015,11
2015-11-29,Office Supplies,Appliances,Central,555.21,178.901,5,2015,11
2015-11-29,Office Supplies,Storage,Central,523.48,130.87,4,2015,11
2015-11-29,Office Supplies,Art,Central,161.82,46.9278,9,2015,11
2017-09-15,Furniture,Furnishings,East,35.56,12.0904,7,2017,9
2017-05-19,Office Supplies,Appliances,West,97.16,28.1764,2,2017,5
2017-12-17,Office Supplies,Binders,West,15.24,5.1435,5,2017,12
2017-12-17,Office Supplies,Paper,West,13.23,6.0858,3,2017,12
2016-12-11,Office Supplies,Storage,West,243.384,-51.7191,3,2016,12
2016-12-11,Technology,Accessories,West,119.8,29.95,5,2016,12
2016-12-11,Technology,Phones,West,300.768,30.0768,4,2016,12
2017-09-24,Technology,Accessories,South,17.88,2.4585,3,2017,9
2017-09-24,Office Supplies,Labels,South,235.944,85.5297,3,2017,9
2015-10-04,Furniture,Chairs,South,392.94,43.2234,3,2015,10
2016-08-15,Office Supplies,Binders,West,18.882,-13.8468,3,2016,8
2016-08-15,Office Supplies,Appliances,West,122.328,12.2328,3,2016,8
2016-05-20,Furniture,Furnishings,West,1049.2,272.792,5,2016,5
2016-05-20,Office Supplies,Binders,West,15.424,5.0128,4,2016,5
2016-12-18,Furniture,Furnishings,Central,18.84,6.0288,3,2016,12
2017-07-30,Office Supplies,Storage,West,330.4,85.904,2,2017,7
2017-07-30,Office Supplies,Labels,West,26.25,12.6,7,2017,7
2017-06-10,Technology,Accessories,Central,132.52,54.3332,4,2017,6
2017-07-21,Office Supplies,Paper,East,6.48,3.1752,1,2017,7
2017-12-30,Office Supplies,Appliances,Central,209.3,56.511,2,2017,12
2016-04-01,Office Supplies,Fasteners,West,31.56,9.8625,5,2016,4
2016-04-01,Office Supplies,Appliances,West,30.144,3.0144,2,2016,4
2016-12-11,Furniture,Furnishings,West,14.8,6.068,4,2016,12
2016-12-11,Technology,Phones,West,302.376,22.6782,3,2016,12
2016-12-11,Technology,Accessories,West,316.0,31.6,4,2016,12
2016-10-23,Office Supplies,Paper,East,379.4,178.318,10,2016,10
2017-06-19,Office Supplies,Paper,East,97.82,45.9754,2,2017,6
2017-06-19,Technology,Accessories,East,103.12,10.312,8,2017,6
2016-08-22,Office Supplies,Appliances,East,113.552,8.5164,2,2016,8
2016-08-22,Office Supplies,Binders,East,3.318,-2.6544,2,2016,8
2016-08-22,Office Supplies,Envelopes,East,134.288,45.3222,2,2016,8
2016-09-19,Furniture,Chairs,Central,701.372,-50.098,2,2016,9
2016-09-19,Office Supplies,Binders,Central,2.308,-3.462,2,2016,9
2015-08-24,Office Supplies,Storage,Central,999.432,124.929,7,2015,8
2015-08-24,Office Supplies,Storage,Central,724.08,-135.765,14,2015,8
2015-08-24,Furniture,Tables,Central,918.785,-118.1295,5,2015,8
2015-08-24,Office Supplies,Binders,Central,2.724,-4.2222,3,2015,8
2016-03-26,Office Supplies,Storage,East,459.95,18.398,5,2016,3
2016-11-04,Office Supplies,Fasteners,South,10.74,5.2626,3,2016,11
2017-06-08,Office Supplies,Supplies,Central,23.76,2.079,3,2017,6
2017-06-08,Office Supplies,Paper,Central,85.056,28.7064,3,2017,6
2017-06-08,Technology,Phones,Central,381.576,28.6182,3,2017,6
2014-12-24,Furniture,Furnishings,East,30.36,8.7285,5,2014,12
2017-06-09,Furniture,Furnishings,Central,23.976,-14.3856,3,2017,6
2017-06-09,Furniture,Tables,Central,108.925,-71.8905,1,2017,6
2017-06-09,Office Supplies,Paper,Central,36.352,11.36,8,2017,6
2017-06-15,Office Supplies,Art,Central,19.56,1.7115,5,2017,6
2017-12-05,Office Supplies,Appliances,Central,61.44,16.5888,3,2017,12
2017-12-05,Office Supplies,Paper,Central,38.9,17.505,5,2017,12
2017-12-05,Technology,Accessories,Central,99.39,40.7499,3,2017,12
2017-03-18,Office Supplies,Appliances,Central,2.688,-7.392,3,2017,3
2017-03-18,Technology,Accessories,Central,27.816,4.5201,3,2017,3
2017-03-18,Furniture,Furnishings,Central,82.524,-41.262,3,2017,3
2017-03-18,Office Supplies,Binders,Central,182.994,-320.2395,3,2017,3
2016-11-19,Office Supplies,Binders,East,14.352,4.6644,3,2016,11
2016-11-19,Office Supplies,Storage,East,64.96,2.5984,2,2016,11
2016-11-19,Office Supplies,Storage,East,68.6,18.522,4,2016,11
2017-11-04,Technology,Machines,South,7999.98,-3839.9904,4,2017,11
2017-11-04,Office Supplies,Appliances,South,167.44,14.651,2,2017,11
2014-07-05,Technology,Accessories,South,479.97,163.1898,3,2014,7
2014-07-05,Office Supplies,Labels,South,14.62,6.8714,2,2014,7
2014-07-05,Office Supplies,Paper,South,19.44,9.3312,3,2014,7
2017-12-25,Furniture,Bookcases,East,191.984,4.7996,2,2017,12
2014-06-21,Furniture,Furnishings,South,104.01,14.5614,1,2014,6
2014-06-21,Technology,Phones,South,284.82,74.0532,1,2014,6
2014-06-21,Office Supplies,Storage,South,36.84,10.3152,3,2014,6
2015-03-28,Technology,Accessories,West,166.24,24.936,1,2015,3
2015-03-28,Office Supplies,Paper,West,33.4,16.032,5,2015,3
2015-05-14,Office Supplies,Art,East,198.272,17.3488,8,2015,5
2015-05-14,Office Supplies,Labels,East,47.36,17.76,4,2015,5
2015-05-14,Office Supplies,Envelopes,East,200.984,62.8075,7,2015,5
2015-05-14,Office Supplies,Labels,East,97.696,31.7512,4,2015,5
2015-05-14,Office Supplies,Art,East,2.696,0.8088,1,2015,5
2015-05-14,Office Supplies,Binders,East,18.588,-13.6312,2,2015,5
2015-05-14,Office Supplies,Binders,East,4.896,-3.4272,3,2015,5
2017-09-02,Furniture,Furnishings,East,15.072,4.1448,3,2017,9
2016-11-04,Furniture,Furnishings,West,209.88,35.6796,3,2016,11
2015-04-09,Furniture,Tables,West,369.912,-13.8717,3,2015,4
2014-09-12,Office Supplies,Paper,South,10.368,3.6288,2,2014,9
2014-09-12,Office Supplies,Appliances,South,166.84,18.7695,5,2014,9
2014-09-12,Technology,Accessories,South,15.216,2.2824,1,2014,9
2014-12-02,Technology,Accessories,East,119.96,52.7824,4,2014,12
2014-12-02,Furniture,Bookcases,East,883.92,-110.49,5,2014,12
2014-12-02,Office Supplies,Binders,East,46.72,15.768,8,2014,12
2014-04-05,Office Supplies,Paper,East,55.48,26.6304,1,2014,4
2017-09-03,Office Supplies,Envelopes,South,24.448,8.8624,4,2017,9
2017-05-19,Office Supplies,Appliances,East,281.34,109.7226,6,2017,5
2017-05-19,Technology,Phones,East,307.98,89.3142,2,2017,5
2017-05-19,Technology,Accessories,East,299.97,113.9886,3,2017,5
2014-07-01,Office Supplies,Binders,West,19.92,6.972,5,2014,7
2014-01-11,Furniture,Furnishings,East,9.94,3.0814,2,2014,1
2017-09-24,Furniture,Furnishings,East,103.056,24.4758,3,2017,9
2014-06-02,Office Supplies,Binders,West,59.808,19.4376,3,2014,6
